,raw_Time,raw,rendered_Time,rendered
1587710,12.969,1608403,10.828,
1587711,12.9708,1608428,11.1896,
1587712,12.9726,1608446,11.4311,
1587713,12.9743,1608463,11.6443,
1587714,12.976,1608479,11.8314,
1587715,12.9777,1608496,12.0156,
1587716,12.9792,1608513,12.1847,
1587717,12.9807,1608535,12.3805,
1587718,12.9822,1608552,12.5138,
1587719,12.9836,1608569,12.6312,
1587720,12.9849,1608581,12.7045,
1587721,12.9862,1608596,12.7848,
1587722,12.9874,1608613,12.8605,
1587723,12.9886,1608629,12.9169,
1587724,12.9897,1608646,12.961,
1587725,12.9908,1608663,12.9886,
1587726,12.9918,1608680,12.9997,
1587727,12.9927,1608697,12.9944,
1587728,12.9936,1608720,12.961,
1587729,12.9944,1608745,12.8906,
1587730,12.9952,1608763,12.8179,
1587731,12.9959,1608780,12.7326,
1587732,12.9966,1608797,12.6312,
1587733,12.9971,1608814,12.5138,
1587734,12.9977,1608834,12.3553,
1587735,12.9982,1608852,12.1941,
1587736,12.9986,1608867,12.0568,
1587737,12.999,1608880,11.9091,
1587738,12.9993,1608896,11.7277,
1587739,12.9995,1608913,11.5206,
1587740,12.9997,1608929,11.3124,
1587741,12.9999,1608947,11.0629,
1587742,13,1608963,10.828,
1587743,13,1608983,10.5172,
1587744,13,1609002,10.2049,
1587745,12.9999,1609019,9.91175,
1587746,12.9997,1609038,9.56926,
1587747,12.9995,1609047,9.40171,
1587748,12.9993,1609063,9.09562,
1587749,12.999,1609079,8.77933,
1587750,12.9986,1609096,8.43247,
1587751,12.9982,1609114,8.05357,
1587752,12.9977,1609130,7.70714,
1587753,12.9971,1609152,7.21675,
1587754,12.9966,1609169,6.82727,
1587755,12.9959,1609186,6.45278,
1587756,12.9952,1609202,6.04696,
1587757,12.9944,1609214,5.75586,
1587758,12.9936,1609230,5.36209,
1587759,12.9927,1609247,4.93713,
1587760,12.9918,1609263,4.53144,
1587761,12.9908,1609280,4.09482,
1587762,12.9897,1609297,3.65302,
1587763,12.9886,1609319,3.07449,
1587764,12.9874,1609332,2.72948,
1587765,12.9862,1609353,2.19483,
1587766,12.9849,1609369,1.73732,
1587767,12.9836,1609381,1.41301,
1587768,12.9822,1609397,0.979248,
1587769,12.9807,1609414,0.517179,
1587770,12.9792,1609430,0.0816809,
1587771,12.9777,1609447,-0.381125,
1587772,12.976,1609463,-0.816277,
1587773,12.9743,1609486,-1.44008,
1587774,12.9726,1609503,-1.89908,
1587775,12.9708,1609520,-2.35567,
1587776,12.969,1609531,-2.64956,
1587777,12.9671,1609547,-3.07449,
1587778,12.9651,1609563,-3.49596,
1587779,12.9631,1609580,-3.93946,
1587780,12.961,1609597,-4.37797,
1587781,12.9588,1609613,-4.78562,
1587782,12.9567,1609633,-5.28758,
1587783,12.9544,1609653,-5.78026,
1587784,12.9521,1609669,-6.16714,
1587785,12.9497,1609693,-6.73435,
1587786,12.9473,1609716,-7.26198,
1587787,12.9448,1609731,-7.59709,
1587788,12.9423,1609747,-7.94626,
1587789,12.9397,1609763,-8.28651,
1587790,12.9371,1609780,-8.63783,
1587791,12.9344,1609802,-9.07615,
1587792,12.9316,1609819,-9.40171,
1587793,12.9288,1609836,-9.71535,
1587794,12.9259,1609855,-10.0513,
1587795,12.923,1609864,-10.2049,
1587796,12.92,1609880,-10.469,
1587797,12.9169,1609897,-10.7367,
1587798,12.9138,1609913,-10.9763,
1587799,12.9107,1609930,-11.2173,
1587800,12.9075,1609946,-11.4311,
1587801,12.9042,1609963,-11.6443,
1587802,12.9009,1609980,-11.8426,
1587803,12.8975,1609997,-12.026,
1587804,12.8941,1610014,-12.1941,
1587805,12.8906,1610030,-12.3383,
1587806,12.887,1610047,-12.4762,
1587807,12.8834,1610064,-12.5983,
1587808,12.8797,1610081,-12.7045,
1587809,12.876,1610097,-12.7897,
1587810,12.8722,1610116,-12.8722,
1587811,12.8684,1610136,-12.9371,
1587812,12.8645,1610153,-12.9743,
1587813,12.8605,1610169,-12.9944,
1587814,12.8565,1610181,-12.9999,
1587815,12.8525,1610197,-12.9944,
1587816,12.8484,1610213,-12.9743,
1587817,12.8442,1610230,-12.9371,
1587818,12.8399,1610247,-12.8834,
1587819,12.8357,1610264,-12.8134,
1587820,12.8313,1610287,-12.6928,
1587821,12.8269,1610303,-12.5916,
1587822,12.8225,1610320,-12.4685,
1587823,12.8179,1610339,-12.3123,
1587824,12.8134,1610348,-12.2315,
1587825,12.8088,1610364,-12.077,
1587826,12.8041,1610380,-11.9091,
1587827,12.7993,1610397,-11.716,
1587828,12.7945,1610414,-11.508,
1587829,12.7897,1610431,-11.2855,
1587830,12.7848,1610450,-11.0198,
1587831,12.7798,1610464,-10.8129,
1587832,12.7748,1610486,-10.469,
1587833,12.7697,1610507,-10.12,
1587834,12.7646,1610515,-9.98187,
1587835,12.7594,1610531,-9.69724,
1587836,12.7542,1610548,-9.38288,
1587837,12.7489,1610563,-9.09562,
1587838,12.7435,1610580,-8.75923,
1587839,12.7381,1610598,-8.39095,
1587840,12.7326,1610617,-7.98929,
1587841,12.7271,1610636,-7.57498,
1587842,12.7216,1610654,-7.1714,
1587843,12.7159,1610675,-6.68771,
1587844,12.7102,1610698,-6.14316,
1587845,12.7045,1610716,-5.70698,
1587846,12.6987,1610731,-5.33728,
1587847,12.6928,1610747,-4.93713,
1587848,12.6869,1610764,-4.50591,
1587849,12.681,1610780,-4.09482,
1587850,12.6749,1610797,-3.65302,
1587851,12.6688,1610815,-3.1802,
1587852,12.6627,1610831,-2.75609,
1587853,12.6565,1610847,-2.32889,
1587854,12.6503,1610864,-1.87214,
1587855,12.644,1610880,-1.44008,
1587856,12.6376,1610897,-0.979248,
1587857,12.6312,1610914,-0.517179,
1587858,12.6247,1610931,-0.0544541,
1587859,12.6182,1610947,0.381125,
1587860,12.6116,1610964,0.843448,
1587861,12.605,1610981,1.3047,
1587862,12.5983,1610999,1.79127,
1587863,12.5916,1611014,2.19483,
1587864,12.5848,1611030,2.6229,
1587865,12.5779,1611047,3.07449,
1587866,12.571,1611068,3.62688,
1587867,12.5641,1611086,4.09482,
1587868,12.557,1611103,4.53144,
1587869,12.55,1611129,5.1879,
1587870,12.5428,1611148,5.658,
1587871,12.5356,1611164,6.04696,
1587872,12.5284,1611181,6.45278,
1587873,12.5211,1611197,6.82727,
1587874,12.5138,1611214,7.21675,
1587875,12.5064,1611234,7.66322,
1587876,12.4989,1611253,8.07492,
1587877,12.4914,1611271,8.45317,
1587878,12.4838,1611294,8.91894,
1587879,12.4762,1611314,9.30717,
1587880,12.4685,1611331,9.62436,
1587881,12.4608,1611348,9.92935,
1587882,12.453,1611364,10.2049,
1587883,12.4452,1611381,10.4851,
1587884,12.4373,1611401,10.7977,
1587885,12.4293,1611419,11.0629,
1587886,12.4213,1611437,11.3124,
1587887,12.4132,1611460,11.6077,
1587888,12.4051,1611481,11.8538,
1587889,12.397,1611497,12.026,
1587890,12.3887,1611514,12.1941,
1587891,12.3805,1611531,12.3468,
1587892,12.3721,1611548,12.4838,
1587893,12.3637,1611568,12.6247,
1587894,12.3553,1611583,12.7159,
1587895,12.3468,1611603,12.8179,
1587896,12.3383,1611624,12.9009,
1587897,12.3296,1611632,12.9259,
1587898,12.321,1611648,12.9651,
1587899,12.3123,1611665,12.9908,
1587900,12.3035,1611683,13,
1587901,12.2947,1611699,12.9927,
1587902,12.2858,1611717,12.9671,
1587903,12.2769,1611731,12.9344,
1587904,12.2679,1611748,12.8797,
1587905,12.2589,1611764,12.8134,
1587906,12.2498,1611781,12.7271,
1587907,12.2406,1611798,12.6247,
1587908,12.2315,1611815,12.5064,
1587909,12.2222,1611831,12.3805,
1587910,12.2129,1611848,12.2315,
1587911,12.2035,1611864,12.077,
1587912,12.1941,1611881,11.8981,
1587913,12.1847,1611898,11.716,
1587914,12.1751,1611914,11.508,
1587915,12.1656,1611931,11.2855,
1587916,12.156,1611948,11.0486,
1587917,12.1463,1611965,10.7977,
1587918,12.1365,1611981,10.5491,
1587919,12.1268,1611998,10.272,
1587920,12.1169,1612014,9.9993,
1587921,12.107,1612032,9.67908,
1587922,12.0971,1612047,9.40171,
1587923,12.0871,1612065,9.05664,
1587924,12.077,1612081,8.73909,
1587925,12.0669,1612098,8.39095,
1587926,12.0568,1612115,8.03218,
1587927,12.0466,1612132,7.66322,
1587928,12.0363,1612148,7.30708,
1587929,12.026,1612164,6.94274,
1587930,12.0156,1612181,6.5471,
1587931,12.0052,1612198,6.14316,
1587932,11.9947,1612214,5.75586,
1587933,11.9842,1612232,5.31244,
1587934,11.9736,1612248,4.91193,
1587935,11.963,1612264,4.50591,
1587936,11.9523,1612281,4.06897,
1587937,11.9416,1612298,3.62688,
1587938,11.9308,1612314,3.20659,
1587939,11.92,1612331,2.75609,
1587940,11.9091,1612348,2.3021,
1587941,11.8981,1612364,1.87214,
1587942,11.8871,1612381,1.41301,
1587943,11.8761,1612397,0.979248,
1587944,11.865,1612414,0.517179,
1587945,11.8538,1612431,0.0544541,
1587946,11.8426,1612448,-0.40834,
1587947,11.8314,1612464,-0.843448,
1587948,11.8201,1612481,-1.3047,
1587949,11.8087,1612499,-1.79127,
1587950,11.7973,1612515,-2.22167,
1587951,11.7858,1612532,-2.64956,
1587952,11.7743,1612547,-3.07449,
1587953,11.7628,1612564,-3.52217,
1587954,11.7511,1612581,-3.9654,
1587955,11.7395,1612598,-4.40359,
1587956,11.7277,1612615,-4.83621,
1587957,11.716,1612631,-5.23778,
1587958,11.7041,1612648,-5.658,
1587959,11.6923,1612665,-6.07105,
1587960,11.6803,1612682,-6.47641,
1587961,11.6684,1612699,-6.87355,
1587962,11.6563,1612718,-7.30708,
1587963,11.6443,1612732,-7.61916,
1587964,11.6321,1612748,-7.96779,
1587965,11.6199,1612765,-8.3284,
1587966,11.6077,1612781,-8.65815,
1587967,11.5954,1612798,-8.99786,
1587968,11.5831,1612815,-9.32616,
1587969,11.5707,1612831,-9.62436,
1587970,11.5583,1612848,-9.92935,
1587971,11.5458,1612865,-10.2217,
1587972,11.5332,1612881,-10.4851,
1587973,11.5206,1612898,-10.752,
1587974,11.508,1612915,-11.0053,
1587975,11.4953,1612931,-11.231,
1587976,11.4826,1612948,-11.4569,
1587977,11.4698,1612965,-11.6684,
1587978,11.4569,1612981,-11.8538,
1587979,11.4441,1612998,-12.0363,
1587980,11.4311,1613015,-12.2035,
1587981,11.4181,1613036,-12.3887,
1587982,11.4051,1613052,-12.5138,
1587983,11.392,1613067,-12.6182,
1587984,11.3788,1613083,-12.7159,
1587985,11.3657,1613099,-12.7993,
1587986,11.3524,1613115,-12.8684,
1587987,11.3391,1613132,-12.9259,
1587988,11.3258,1613148,-12.9651,
1587989,11.3124,1613165,-12.9908,
1587990,11.2989,1613182,-13,
1587991,11.2855,1613204,-12.9874,
1587992,11.2719,1613222,-12.9567,
1587993,11.2583,1613238,-12.9138,
1587994,11.2447,1613264,-12.8134,
1587995,11.231,1613282,-12.7216,
1587996,11.2173,1613299,-12.6182,
1587997,11.2035,1613315,-12.5064,
1587998,11.1896,1613332,-12.3721,
1587999,11.1758,1613349,-12.2222,
1588000,11.1618,1613368,-12.0363,
1588001,11.1478,1613387,-11.8314,
1588002,11.1338,1613402,-11.6563,
1588003,11.1197,1613417,-11.4698,
1588004,11.1056,1613432,-11.2719,
1588005,11.0914,1613449,-11.0342,
1588006,11.0772,1613466,-10.7826,
1588007,11.0629,1613482,-10.5332,
1588008,11.0486,1613499,-10.2553,
1588009,11.0342,1613515,-9.98187,
1588010,11.0198,1613537,-9.58767,
1588011,11.0053,1613554,-9.26907,
1588012,10.9908,1613582,-8.71891,
1588013,10.9763,1613599,-8.37014,
1588014,10.9616,1613616,-8.01075,
1588015,10.947,1613631,-7.6852,
1588016,10.9323,1613648,-7.30708,
1588017,10.9175,1613665,-6.91971,
1588018,10.9027,1613682,-6.52357,
1588019,10.8879,1613702,-6.04696,
1588020,10.873,1613719,-5.63348,
1588021,10.858,1613734,-5.26269,
1588022,10.843,1613749,-4.88671,
1588023,10.828,1613765,-4.48036,
1588024,10.8129,1613782,-4.04311,
1588025,10.7977,1613799,-3.60073,
1588026,10.7826,1613816,-3.15379,
1588027,10.7673,1613832,-2.72948,
1588028,10.752,1613853,-2.16799,
1588029,10.7367,1613871,-1.68334,
1588030,10.7213,1613890,-1.16918,
1588031,10.7059,1613914,-0.517179,
1588032,10.6905,1613932,-0.0272271,
1588033,10.6749,1613948,0.40834,
1588034,10.6594,1613965,0.870616,
1588035,10.6438,1613982,1.33179,
1588036,10.6281,1614000,1.81824,
1588037,10.6124,1614016,2.24849,
1588038,10.5967,1614032,2.67621,
1588039,10.5809,1614048,3.10093,
1588040,10.565,1614065,3.54838,
1588041,10.5491,1614082,3.99132,
1588042,10.5332,1614099,4.4292,
1588043,10.5172,1614115,4.83621,
1588044,10.5012,1614132,5.26269,
1588045,10.4851,1614149,5.68251,
1588046,10.469,1614165,6.07105,
1588047,10.4528,1614183,6.5,
1588048,10.4366,1614198,6.85043,
1588049,10.4204,1614215,7.23938,
1588050,10.4041,1614232,7.61916,
1588051,10.3877,1614249,7.98929,
1588052,10.3713,1614265,8.3284,
1588053,10.3549,1614282,8.67844,
1588054,10.3384,1614299,9.01749,
1588055,10.3219,1614321,9.43923,
1588056,10.3053,1614338,9.75144,
1588057,10.2887,1614356,10.0685,
1588058,10.272,1614367,10.2553,
1588059,10.2553,1614382,10.5012,
1588060,10.2386,1614399,10.7673,
1588061,10.2217,1614416,11.0198,
1588062,10.2049,1614433,11.2583,
1588063,10.188,1614449,11.4698,
1588064,10.1711,1614471,11.7395,
1588065,10.1541,1614486,11.9091,
1588066,10.1371,1614500,12.0568,
1588067,10.12,1614516,12.2129,
1588068,10.1029,1614533,12.3637,
1588069,10.0857,1614549,12.4914,
1588070,10.0685,1614566,12.6116,
1588071,10.0513,1614583,12.7159,
1588072,10.034,1614599,12.7993,
1588073,10.0167,1614621,12.8906,
1588074,9.9993,1614638,12.9423,
1588075,9.98187,1614655,12.9777,
1588076,9.96441,1614674,12.9977,
1588077,9.9469,1614684,13,
1588078,9.92935,1614703,12.9886,
1588079,9.91175,1614716,12.969,
1588080,9.89411,1614732,12.9316,
1588081,9.87643,1614749,12.876,
1588082,9.8587,1614765,12.8088,
1588083,9.84094,1614788,12.6869,
1588084,9.82312,1614805,12.5779,
1588085,9.80527,1614822,12.453,
1588086,9.78737,1614842,12.2858,
1588087,9.76943,1614850,12.2129,
1588088,9.75144,1614866,12.0568,
1588089,9.73342,1614883,11.8761,
1588090,9.71535,1614899,11.6923,
1588091,9.69724,1614916,11.4826,
1588092,9.67908,1614933,11.2583,
1588093,9.66088,1614952,10.9908,
1588094,9.64264,1614971,10.7059,
1588095,9.62436,1614988,10.4366,
1588096,9.60604,1615007,10.12,
1588097,9.58767,1615018,9.92935,
1588098,9.56926,1615033,9.66088,
1588099,9.55081,1615049,9.36402,
1588100,9.53232,1615066,9.03709,
1588101,9.51379,1615083,8.6987,
1588102,9.49521,1615100,8.34928,
1588103,9.47659,1615120,7.9247,
1588104,9.45793,1615138,7.53066,
1588105,9.43923,1615155,7.14867,
1588106,9.42049,1615174,6.71105,
1588107,9.40171,1615184,6.47641,
1588108,9.38288,1615200,6.09512,
1588109,9.36402,1615215,5.73143,
1588110,9.34511,1615232,5.31244,
1588111,9.32616,1615249,4.88671,
1588112,9.30717,1615266,4.45479,
1588113,9.28815,1615288,3.88753,
1588114,9.26907,1615305,3.44348,
1588115,9.24996,1615324,2.94205,
1588116,9.23081,1615341,2.48943,
1588117,9.21162,1615350,2.24849,
1588118,9.19239,1615366,1.81824,
1588119,9.17312,1615382,1.38594,
1588120,9.1538,1615399,0.92494,
1588121,9.13445,1615416,0.462764,
1588122,9.11506,1615433,-1.91206e-14,
1588123,9.09562,1615456,-0.625982,
1588124,9.07615,1615472,-1.06068,
1588125,9.05664,1615489,-1.52123,
1588126,9.03709,1615514,-2.19483,
1588127,9.01749,1615532,-2.67621,
1588128,8.99786,1615549,-3.12737,
1588129,8.97819,1615566,-3.57456,
1588130,8.95848,1615582,-3.99132,
1588131,8.93873,1615599,-4.4292,
1588132,8.91894,1615621,-4.98746,
1588133,8.89911,1615639,-5.43639,
1588134,8.87924,1615656,-5.85331,
1588135,8.85934,1615674,-6.28664,
1588136,8.83939,1615684,-6.52357,
1588137,8.81941,1615703,-6.96575,
1588138,8.79939,1615716,-7.26198,
1588139,8.77933,1615733,-7.64121,
1588140,8.75923,1615750,-8.01075,
1588141,8.73909,1615767,-8.37014,
1588142,8.71891,1615788,-8.79939,
1588143,8.6987,1615805,-9.13445,
1588144,8.67844,1615822,-9.45793,
1588145,8.65815,1615839,-9.76943,
1588146,8.63783,1615850,-9.96441,
1588147,8.61746,1615866,-10.2386,
1588148,8.59705,1615883,-10.5172,
1588149,8.57661,1615900,-10.7826,
1588150,8.55613,1615916,-11.0198,
1588151,8.53561,1615934,-11.2719,
1588152,8.51506,1615952,-11.508,
1588153,8.49447,1615969,-11.716,
1588154,8.47384,1615988,-11.9308,
1588155,8.45317,1616007,-12.1268,
1588156,8.43247,1616018,-12.2315,
1588157,8.41173,1616033,-12.3637,
1588158,8.39095,1616050,-12.4989,
1588159,8.37014,1616067,-12.6182,
1588160,8.34928,1616083,-12.7159,
1588161,8.3284,1616099,-12.7993,
1588162,8.30747,1616122,-12.8941,
1588163,8.28651,1616140,-12.9473,
1588164,8.26551,1616153,-12.9743,
1588165,8.24448,1616168,-12.9936,
1588166,8.22341,1616183,-13,
1588167,8.20231,1616200,-12.9918,
1588168,8.18116,1616216,-12.969,
1588169,8.15999,1616233,-12.9288,
1588170,8.13877,1616250,-12.8722,
1588171,8.11753,1616266,-12.8041,
1588172,8.09624,1616283,-12.7159,
1588173,8.07492,1616300,-12.6116,
1588174,8.05357,1616317,-12.4914,
1588175,8.03218,1616333,-12.3637,
1588176,8.01075,1616350,-12.2129,
1588177,7.98929,1616366,-12.0568,
1588178,7.96779,1616383,-11.8761,
1588179,7.94626,1616400,-11.6803,
1588180,7.92469,1616416,-11.4826,
1588181,7.90309,1616433,-11.2583,
1588182,7.88146,1616451,-11.0198,
1588183,7.85979,1616467,-10.7673,
1588184,7.83808,1616483,-10.5172,
1588185,7.81635,1616499,-10.2553,
1588186,7.79457,1616516,-9.96441,
1588187,7.77276,1616533,-9.66088,
1588188,7.75092,1616550,-9.34511,
1588189,7.72905,1616566,-9.03709,
1588190,7.70714,1616583,-8.6987,
1588191,7.6852,1616600,-8.34928,
1588192,7.66322,1616618,-7.96779,
1588193,7.64121,1616633,-7.64121,
1588194,7.61916,1616650,-7.26198,
1588195,7.59709,1616667,-6.87355,
1588196,7.57498,1616684,-6.47641,
1588197,7.55283,1616704,-5.99871,
1588198,7.53066,1616719,-5.63348,
1588199,7.50845,1616740,-5.1129,
1588200,7.4862,1616754,-4.76029,
1588201,7.46393,1616782,-4.04311,
1588202,7.44162,1616800,-3.57456,
1588203,7.41928,1616816,-3.15379,
1588204,7.3969,1616833,-2.70285,
1588205,7.3745,1616850,-2.24849,
1588206,7.35206,1616870,-1.71034,
1588207,7.32959,1616885,-1.3047,
1588208,7.30708,1616906,-0.734741,
1588209,7.28455,1616936,0.0816809,
1588210,7.26198,1616950,0.462764,
1588211,7.23938,1616966,0.89778,
1588212,7.21675,1616983,1.35887,
1588213,7.19409,1617000,1.81824,
1588214,7.1714,1617019,2.32889,
1588215,7.14867,1617033,2.70285,
1588216,7.12591,1617050,3.15379,
1588217,7.10313,1617067,3.60073,
1588218,7.08031,1617083,4.01722,
1588219,7.05746,1617100,4.45479,
1588220,7.03458,1617116,4.86147,
1588221,7.01166,1617133,5.28758,
1588222,6.98872,1617150,5.70698,
1588223,6.96575,1617167,6.11915,
1588224,6.94274,1617183,6.5,
1588225,6.91971,1617206,7.03458,
1588226,6.89665,1617223,7.41928,
1588227,6.87355,1617254,8.09624,
1588228,6.85043,1617267,8.37014,
1588229,6.82727,1617284,8.71891,
1588230,6.80409,1617301,9.05664,
1588231,6.78087,1617316,9.34511,
1588232,6.75763,1617333,9.66088,
1588233,6.73435,1617355,10.0513,
1588234,6.71105,1617374,10.3713,
1588235,6.68771,1617385,10.5491,
1588236,6.66435,1617406,10.873,
1588237,6.64096,1617425,11.1478,
1588238,6.61754,1617435,11.2855,
1588239,6.59409,1617450,11.4826,
1588240,6.57061,1617467,11.6923,
1588241,6.5471,1617484,11.8871,
1588242,6.52357,1617501,12.0669,
1588243,6.5,1617518,12.2315,
1588244,6.47641,1617538,12.397,
1588245,6.45278,1617556,12.5428,
1588246,6.42913,1617574,12.6627,
1588247,6.40546,1617593,12.7697,
1588248,6.38175,1617601,12.8088,
1588249,6.35801,1617617,12.876,
1588250,6.33425,1617634,12.9316,
1588251,6.31046,1617650,12.969,
1588252,6.28664,1617667,12.9927,
1588253,6.2628,1617684,13,
1588254,6.23892,1617713,12.9743,
1588255,6.21502,1617741,12.9042,
1588256,6.1911,1617760,12.8313,
1588257,6.16714,1617768,12.7945,
1588258,6.14316,1617784,12.7102,
1588259,6.11915,1617801,12.605,
1588260,6.09512,1617817,12.4914,
1588261,6.07105,1617834,12.3553,
1588262,6.04696,1617851,12.2035,
1588263,6.02285,1617867,12.0466,
1588264,5.99871,1617884,11.865,
1588265,5.97454,1617901,11.6684,
1588266,5.95034,1617917,11.4698,
1588267,5.92612,1617934,11.2447,
1588268,5.90188,1617950,11.0198,
1588269,5.8776,1617967,10.7673,
1588270,5.85331,1617984,10.5012,
1588271,5.82898,1618000,10.2386,
1588272,5.80463,1618018,9.92935,
1588273,5.78026,1618034,9.64264,
1588274,5.75586,1618050,9.34511,
1588275,5.73143,1618068,8.99786,
1588276,5.70698,1618084,8.67844,
1588277,5.68251,1618101,8.3284,
1588278,5.658,1618118,7.96779,
1588279,5.63348,1618134,7.61916,
1588280,5.60893,1618150,7.26198,
1588281,5.58435,1618173,6.73435,
1588282,5.55975,1618191,6.31046,
1588283,5.53513,1618208,5.90188,
1588284,5.51048,1618227,5.43639,
1588285,5.48581,1618234,5.26269,
1588286,5.46111,1618250,4.86147,
1588287,5.43639,1618267,4.4292,
1588288,5.41165,1618284,3.99132,
1588289,5.38688,1618301,3.54838,
1588290,5.36209,1618317,3.12737,
1588291,5.33728,1618336,2.6229,
1588292,5.31244,1618357,2.06054,
1588293,5.28758,1618371,1.68334,
1588294,5.26269,1618384,1.33179,
1588295,5.23778,1618401,0.870616,
1588296,5.21285,1618417,0.435553,
1588297,5.1879,1618434,-0.0272271,
1588298,5.16292,1618451,-0.489972,
1588299,5.13792,1618468,-0.952097,
1588300,5.1129,1618488,-1.49418,
1588301,5.08786,1618507,-2.00675,
1588302,5.06279,1618526,-2.51614,
1588303,5.0377,1618547,-3.07449,
1588304,5.01259,1618568,-3.62688,
1588305,4.98746,1618585,-4.06897,
1588306,4.9623,1618601,-4.48036,
1588307,4.93713,1618617,-4.88671,
1588308,4.91193,1618634,-5.31244,
1588309,4.88671,1618655,-5.82898,
1588310,4.86147,1618671,-6.21502,
1588311,4.83621,1618685,-6.5471,
1588312,4.81092,1618704,-6.98872,
1588313,4.78562,1618717,-7.28455,
1588314,4.76029,1618734,-7.66322,
1588315,4.73495,1618751,-8.03218,
1588316,4.70958,1618768,-8.39095,
1588317,4.68419,1618784,-8.71891,
1588318,4.65878,1618802,-9.07615,
1588319,4.63335,1618823,-9.47659,
1588320,4.60791,1618843,-9.84094,
1588321,4.58244,1618862,-10.1711,
1588322,4.55695,1618885,-10.5491,
1588323,4.53144,1618901,-10.7977,
1588324,4.50591,1618918,-11.0486,
1588325,4.48036,1618935,-11.2855,
1588326,4.45479,1618956,-11.5583,
1588327,4.4292,1618971,-11.7395,
1588328,4.40359,1618991,-11.963,
1588329,4.37797,1619004,-12.0971,
1588330,4.35232,1619018,-12.2315,
1588331,4.32665,1619034,-12.3721,
1588332,4.30097,1619051,-12.5064,
1588333,4.27527,1619068,-12.6247,
1588334,4.24954,1619084,-12.7216,
1588335,4.2238,1619101,-12.8088,
1588336,4.19804,1619118,-12.8797,
1588337,4.17227,1619140,-12.9473,
1588338,4.14647,1619157,-12.9807,
1588339,4.12066,1619175,-12.9982,
1588340,4.09482,1619185,-12.9999,
1588341,4.06897,1619201,-12.9908,
1588342,4.04311,1619217,-12.9671,
